date,GOOG,AAPL,FB,IBM,AAL,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
06/11/2015,796.789978,118.944504,130.320007,139.64,44.25,823.47998,28.495253,10.37,64.672615,22.204523,34.803871,39.523273,21.49,6.98,79.995682,32.170677,43.152611,105.447578,30.248755,82.351067,53.921074
07/11/2015,795.695007,126.197807,133.229996,138.84,44.05,832.349976,28.485659,12.06,64.178413,22.449715,34.357056,39.429531,21.440001,6.65,79.089783,31.643452,43.133228,104.128609,30.499144,82.662445,52.632126
08/11/2015,798.530029,125.982185,130.839996,138.57,44.01,839.950012,28.476065,12.28,64.63385,22.282986,33.967281,38.604565,20.65,6.6,79.576103,32.608376,42.949066,104.267448,30.556925,82.312149,52.602829
09/11/2015,801.48999,126.521278,130.979996,137.82,44.2,810.200012,28.495253,12.24,64.440041,22.84202,34.537685,38.670185,20.700001,6.88,79.661919,33.294769,43.356159,105.695496,30.903616,84.832413,53.764839
10/11/2015,801.340027,127.707291,132.059998,138.18,45.3,807.640015,28.456879,13.63,64.343147,22.675291,35.013016,38.492065,20.6,6.52,79.442604,33.73246,42.60981,105.705414,31.038439,84.433441,54.419075
11/11/2015,806.969971,128.922699,131.839996,138.79,45.17,812.5,28.360931,13.29,64.817963,22.459524,33.368366,38.548313,20.469999,5.66,78.927681,32.97644,42.19302,105.715324,30.893986,84.384789,54.18367
12/11/2015,808.380005,129.422607,134.199997,137.97,45.06,819.710022,28.236206,13.56,65.709457,22.233946,33.406387,38.63269,21.08,5.73,78.408043,32.717796,42.522575,105.834343,30.951767,83.645248,54.164047
13/11/2015,809.559998,130.357819,134.139999,138.44,46.3,821.359985,28.389717,13.42,66.940125,22.675291,33.349354,38.726437,21.709999,5.54,78.754463,33.632984,43.356159,106.409523,31.182896,84.851868,54.742767
14/11/2015,813.669983,130.062485,134.190002,138.65,46.45,827.460022,28.514442,13.58,65.912956,22.636061,33.43491,38.792057,21.6,6.96,79.408821,32.966492,43.307697,106.379768,31.154001,84.657257,55.144928
15/11/2015,819.23999,131.214249,134.050003,137.04,47.41,836.530029,28.821463,13.49,65.670692,22.949905,33.767647,38.107712,21.32,6.4,79.870728,32.359676,42.619511,107.381386,31.40439,85.776283,55.037033
16/11/2015,820.450012,132.917313,133.850006,135.74,46.57,836.390015,29.051729,13.26,66.533134,23.597212,35.40279,38.201454,21.76,7.1,79.697517,32.638218,43.898964,107.976418,31.539219,87.148308,55.498051
17/11/2015,818.97998,133.399689,133.440002,135.41,47.54,842.700012,29.118887,13.3,66.56221,24.107208,35.250683,38.548313,21.889999,7.58,80.024696,32.827221,44.509609,108.749947,32.271118,88.150566,55.77269
18/11/2015,824.159973,133.242172,133.839996,135.48,46.97,844.140015,29.214832,12.97,66.736633,24.107208,35.203148,38.670185,21.639999,7.39,79.197121,31.076437,43.976505,108.392937,32.377048,88.092194,55.645172
19/11/2015,828.070007,133.60643,133.529999,135.48,46.91,845.070007,29.138079,13.13,67.221138,24.048363,35.383778,38.885799,21.879999,7.54,78.67749,31.106283,43.850506,108.511925,32.377048,87.800278,56.253319
20/11/2015,831.659973,134.571167,133.720001,135.94,46.81,856.440002,29.281992,14,69.23671,24.30336,35.944668,39.120167,21.780001,8.06,78.802574,30.260733,44.567768,109.245796,32.377048,88.559273,56.439686
21/11/2015,830.76001,134.974777,136.119995,135.7,46.32,855.609985,29.099699,14.28,69.488655,24.313169,35.973186,38.988918,21.870001,8.33,77.878769,29.773298,44.315758,108.531769,32.34816,88.607918,56.469112
22/11/2015,831.330017,134.403809,135.360001,136.11,46.1,852.190002,29.032001,14.32,69.101044,24.107208,35.412296,39.326408,21.67,7.91,78.696724,28.788479,42.949066,109.820976,32.800785,88.676033,56.537773
23/11/2015,828.640015,134.531784,135.440002,134.39,46.28,845.23999,29.196407,14.12,70.147598,23.763941,35.079567,39.710762,21.809999,7.74,78.023125,27.495287,44.160671,110.078819,32.993385,87.897583,56.380836
24/11/2015,829.280029,134.797562,136.410004,133.44,46.32,848.640015,28.954636,15.2,69.517723,24.097401,35.431309,39.204536,21.5,8.04,78.465782,27.574865,44.732548,109.65239,33.01265,87.994888,55.694218
25/11/2015,823.210022,134.856659,135.539993,134.04,46.36,845.039978,28.828911,14.46,68.732826,24.205284,35.022522,39.176411,20.620001,7.84,78.254066,27.475391,42.774593,109.543289,32.858566,88.179779,55.782494
26/11/2015,835.23999,137.613022,137.419998,134.69,47.09,853.080017,29.196407,14.96,68.267685,25.085745,35.583416,39.410774,20.6,7.66,79.889977,27.78377,40.845715,111.377953,33.147472,91.079529,56.047333
27/11/2015,830.630005,136.795959,136.759995,135.77,45.72,848.909973,29.196407,13.9,68.568085,24.820133,35.897133,39.4389,20.93,7.77,80.159431,27.326174,43.472473,110.406075,33.234146,89.658836,56.027718
28/11/2015,829.080017,137.603195,137.169998,136.53,46.82,849.880005,29.128712,13.03,67.860695,25.026718,36.343945,39.382652,20.59,7.62,79.351089,27.196859,43.278618,110.812668,33.243778,90.301071,56.008099
29/11/2015,827.780029,137.170029,137.419998,137.3,45.31,846.609985,29.012661,13.04,67.71534,24.839804,36.039738,39.335781,20.049999,7.52,79.707146,28.32094,42.541962,110.435829,33.080059,89.444763,55.596127
30/11/2015,831.909973,137.347229,137.300003,136.12,44.84,846.02002,28.87727,13.05,67.70565,24.800455,35.668972,39.260784,19.690001,7.43,79.408821,27.763872,43.18169,110.039146,32.733376,88.948502,55.125305
01/12/2015,835.369995,136.835342,137.720001,136.72,44.89,850.5,28.819241,13.22,68.135155,24.849644,35.793823,39.157661,19.139999,7.49,77.975006,27.395811,43.714794,110.058998,32.65633,88.753891,54.674107
02/12/2015,838.679993,136.520309,138.240005,136.17,43.33,853,28.683851,13.33,68.193718,24.938183,35.371254,39.317032,19.15,8.01,78.590874,27.654448,43.46278,109.87056,32.791153,89.104195,54.134617
03/12/2015,843.25,136.973145,138.789993,136.62,43.9,852.460022,29.283445,13.91,68.427994,24.89883,35.371254,39.701385,19.26,9.23,78.533142,27.385862,43.424015,110.287079,32.848938,88.821999,53.487244
04/12/2015,845.539978,137.032211,139.600006,137.62,42.37,854.590027,28.87727,14.28,68.281578,24.888992,35.409672,39.720139,19.049999,9.22,78.350296,27.953289,43.472473,110.604408,32.848938,88.899841,53.585335
05/12/2015,845.619995,136.825485,139.320007,136.63,41.21,852.530029,28.567799,14.1,69.033218,24.908669,35.496105,39.457649,19.02,8.8,77.936508,27.326132,43.007217,109.573051,32.954868,89.045807,53.232216
06/12/2015,847.200012,138.272614,139.720001,137.37,42.09,852.969971,28.780558,13.98,68.896561,24.770945,35.620956,39.92638,19.459999,8.76,78.908432,27.9732,43.04599,111.090347,33.349709,89.259888,53.497051
07/12/2015,848.780029,138.499023,139.990005,136.49,42.13,853.419983,28.770887,13.65,68.759888,24.810293,35.611351,39.785759,19.82,8.96,78.975792,27.565052,43.133228,111.734962,33.157108,89.17231,53.752079
08/12/2015,852.119995,137.809906,139.839996,136.06,41.72,852.309998,28.896608,13.49,68.223007,24.456144,34.89106,39.945129,19.379999,9.05,78.908432,27.385862,44.33514,111.893639,33.051167,88.238159,54.713337
09/12/2015,848.400024,139.257034,139.940002,138.37,41.7,856.969971,28.761215,14.4,68.31086,24.042965,34.295612,39.76701,19.59,9.18,78.908432,27.594913,44.481621,111.477119,33.108959,87.605652,54.742767
10/12/2015,830.460022,137.662262,138.509995,139.22,40.42,843.200012,28.422735,13.82,68.232773,22.646034,33.181553,39.448277,18.99,9.1,78.744843,27.296268,43.026573,109.791229,32.983757,85.036743,54.477932
11/12/2015,829.590027,139.217636,139.589996,139.44,40.35,848.059998,28.558128,14.1,68.574425,22.567335,33.027893,39.04517,19.09,7.98,78.67749,26.679064,43.964054,110.525085,33.195625,85.172974,54.821236
12/12/2015,817.580017,138.725433,139.529999,139.01,41.41,847.380005,28.645166,13.79,68.193718,22.695221,32.903042,39.04517,18.98,8.19,78.773712,27.107124,43.573433,110.673836,33.022282,85.036743,54.782001
13/12/2015,814.429993,138.449783,140.339996,138.33,41.73,845.609985,28.741875,13.7,67.949692,22.74441,33.191166,39.073296,19.66,8.5,78.167465,27.555096,43.798038,111.050682,32.743,84.939438,55.723644
14/12/2015,819.51001,138.68605,140.320007,138.07,41.74,846.820007,28.47109,13.7,67.998497,22.655872,33.33522,38.89518,19.860001,9.43,78.186707,27.694462,45.116379,111.011017,32.916344,84.890793,56.135612
15/12/2015,820.919983,141.560593,141.759995,137.92,42.6,856,28.645166,13.69,68.642754,23.09856,34.151554,38.960796,19.91,11.3,78.754463,27.6646,45.868317,111.536613,32.897083,86.214157,56.253319
16/12/2015,831.409973,141.875595,142.649994,139.34,41.96,874.320007,28.703192,13.71,69.052727,22.970671,34.132347,38.857674,20.620001,11.5,78.927681,28.819363,46.649551,111.13002,33.060802,85.893051,56.439686
17/12/2015,831.5,141.688553,142.410004,138.75,42.54,876.340027,28.88694,14.05,69.882462,23.482225,34.007496,39.148285,20.09,11.75,80.544334,28.480898,47.450321,111.734962,33.080059,86.632591,57.047825
18/12/2015,829.559998,141.42276,142.050003,138.62,42.3,886.539978,28.819241,14.55,70.360771,23.206774,33.959476,38.951424,19.780001,11.49,78.918053,28.968687,47.997185,111.536613,32.945236,85.474625,57.27343
19/12/2015,838.549988,141.462143,142.279999,139.33,42.45,891.51001,28.896608,14.64,70.116745,23.206774,32.816612,38.970173,19.65,11.76,78.975792,28.441078,47.391724,111.308525,32.974129,85.163246,57.322472
20/12/2015,834.570007,142.515488,141.729996,139.99,40.9,906.830017,29.032001,14.16,70.29245,23.059212,32.912643,39.082668,19.309999,11.36,79.264481,29.625711,47.508911,111.159767,33.070435,85.447052,57.204765
21/12/2015,831.409973,141.777161,141.850006,139.13,41.31,909.280029,28.983644,14.17,69.941025,22.793596,32.653339,38.913921,19.620001,11.39,79.418457,29.267334,46.844864,111.358505,32.925976,84.350967,57.106686
22/12/2015,827.880005,141.42276,141.169998,139.13,41.72,898.280029,28.944965,13.27,69.72628,22.882135,32.807003,38.515488,20.27,11.65,79.880356,29.765078,46.864395,111.716217,32.848938,84.634773,56.81242
23/12/2015,824.669983,141.107742,140.779999,138.58,41.81,894.880005,29.002987,13.52,71.161209,22.783758,32.374828,38.506001,19.860001,11.34,79.639778,29.337019,47.088997,111.527428,32.839302,84.341171,56.910507
24/12/2015,824.72998,140.940399,141.039993,140.08,42.32,907.039978,29.022331,13.1,71.317398,22.646034,32.624531,38.306786,19.73,11.92,79.995827,29.745169,47.411259,111.606918,32.781528,84.047569,56.841843
25/12/2015,823.349976,139.424393,139.919998,140.2,43.93,902.359985,29.051342,13.1,71.678574,22.547657,32.576508,38.240376,19.42,13.24,79.716759,29.267334,47.508911,111.398247,32.675587,83.900772,56.773186
26/12/2015,824.320007,139.591721,139.580002,139.91,43.96,896.22998,28.790228,12.76,71.688339,22.282043,32.595718,38.477547,19.280001,13.35,79.841858,28.411215,47.225712,110.762321,32.665962,83.577812,56.47892
27/12/2015,823.559998,138.853424,139.389999,140.14,43.35,884.669983,28.587141,12.31,71.405258,21.977079,32.067501,38.211918,19.26,13.04,78.610123,27.64469,47.137825,110.513893,32.627438,82.599159,56.410259
28/12/2015,837.169983,139.621262,141.419998,139.91,44.23,901.98999,28.664509,12.79,71.737144,22.439442,32.557304,38.230892,19.209999,13.47,78.504272,27.74424,47.225712,111.954697,32.743,84.028,56.96936
29/12/2015,836.820007,139.001068,140.960007,140.78,43.81,903.780029,28.857925,12.95,72.127602,22.341068,32.355621,38.18346,19.1,13.99,77.994255,27.296268,47.381958,111.805641,32.588917,83.342934,57.234192
30/12/2015,838.210022,138.489166,142.270004,141.84,44.4,899.200012,29.012661,12.84,72.303299,22.370581,32.45166,38.18346,19.190001,13.96,77.45536,27.216629,48.22179,111.57711,32.36742,82.657867,57.911007
31/12/2015,841.650024,140.221771,143.800003,141,45.22,902.059998,29.273771,13.11,73.0159,22.695221,32.749382,38.287815,19.389999,13.64,77.95575,27.485413,49.344814,113.862503,32.492619,83.724617,58.931114
01/01/2016,843.190002,140.054413,143.679993,140.44,45.15,898.530029,28.577469,13,73.152557,22.341068,32.413242,37.87989,18.99,13.39,77.64782,27.346043,49.452236,113.544533,32.396309,82.716591,59.450981
02/01/2016,862.76001,141.403061,145.470001,140.5,46.44,907.409973,28.577469,13.13,72.996376,23.246122,32.566902,37.965267,19.440001,12.45,78.051987,27.107124,49.950279,114.965454,32.492619,85.633003,59.941418
03/01/2016,872.299988,142.279205,146.490005,140.25,46.61,907.619995,28.480762,13.49,73.259941,23.590437,32.643738,37.889374,19.530001,11.28,78.648621,27.435637,50.555729,115.392723,32.511875,86.376793,59.794285
04/01/2016,871.72998,141.442444,146.559998,139.97,46.4,909.289978,28.297014,13.41,73.630867,23.5019,33.018291,38.363701,19.709999,10.83,78.331047,27.485413,51.024471,115.432465,32.598545,86.543159,60.382813
05/01/2016,874.25,141.550735,147.699997,152.38,43.98,918.380005,28.12294,13.62,73.640633,23.265797,33.171955,37.860916,21.67,10.46,78.196335,27.226583,51.122128,116.35656,32.608177,85.740662,60.127785
06/01/2016,905.960022,141.412918,150.25,153.69,42.62,924.98999,28.0359,13.3,73.386833,22.960836,33.26799,37.595291,21.49,10.22,78.571632,26.370464,50.594795,115.581528,32.665962,85.143677,58.911495
07/01/2016,912.570007,144.297287,152.460007,154.8,42.08,948.22998,27.987547,13.62,73.435638,23.22645,32.845425,37.092503,21.17,10.22,78.966171,26.410286,50.252998,115.63121,32.531136,85.202393,59.029202
08/01/2016,916.440002,145.212799,152.779999,152.4,43.87,946.940002,28.0359,10.32,73.718719,23.147749,31.885027,36.950207,21.049999,10.71,78.956551,26.410286,50.301823,117.370102,32.36742,84.65435,59.343086
09/01/2016,927.039978,144.769821,151.800003,148.89,43.92,941.030029,28.268,10.39,73.953003,23.38385,32.153934,36.428448,20.34,10.43,79.582031,25.902586,50.438545,116.585114,32.232597,85.143677,59.431358
10/01/2016,931.659973,144.248062,150.850006,146.62,43.91,937.530029,28.238989,10.1,74.519165,23.462551,31.837008,36.058464,20.42,10.38,78.562004,25.355068,49.676842,117.171364,32.213337,85.241539,59.666771
11/01/2016,927.130005,146.640228,150.240005,146.71,44.51,934.150024,28.258331,10.19,74.675346,23.354336,32.432453,36.580231,20.59,10.76,78.927681,26.101683,50.409248,116.754028,32.242226,85.143677,59.784481
12/01/2016,934.299988,150.627167,151.059998,146.79,44.94,949.039978,28.113266,10.04,74.304413,23.570761,32.624531,36.589714,20.530001,10.55,79.76487,25.703491,50.545963,115.869682,32.213337,85.241539,59.774666
13/01/2016,932.169983,151.591904,150.479996,147.44,47.08,952.820007,27.977873,10.18,74.890106,23.590437,32.903042,36.257683,21.389999,10.52,79.206734,25.016602,50.604561,115.670959,32.14592,84.89901,60.060295
14/01/2016,928.780029,150.87326,150.289993,147.15,47.3,948.950012,27.755444,10.79,75.371605,23.757675,32.874233,36.47588,21.18,11.24,79.566162,25.374975,50.780334,115.909431,32.116753,85.564507,59.745121
15/01/2016,930.599976,152.178055,150.039993,147.12,46.54,947.619995,27.919851,11.07,74.811485,23.678976,32.758984,36.466393,20.99,10.16,80.246124,25.325205,50.751041,115.790176,32.126476,85.300262,59.361004
16/01/2016,932.219971,154.303329,150.330002,146.47,45.83,961.349976,27.339598,11.26,74.398766,23.610113,32.288391,36.513824,20.58,9.49,80.187843,25.494436,49.911213,116.386375,32.097305,85.065384,59.026134
17/01/2016,937.080017,153.907913,150.190002,144.78,46.68,957.969971,27.25256,11.42,74.968712,23.669138,32.480473,36.608688,20.290001,8.31,80.430695,25.205744,49.960041,117.459526,32.204262,85.476418,59.538292
18/01/2016,943,153.680573,149.779999,144.08,46.94,966.070007,27.117168,12.75,73.809151,23.600275,32.09631,36.229221,19.48,8.32,80.187843,25.046465,50.604561,117.737747,31.698641,85.740662,59.075378
19/01/2016,919.619995,148.52066,144.850006,144.56,44.92,944.76001,26.5079,11.2,73.818977,22.203344,31.13592,35.536705,18.940001,7.96,79.643867,24.897142,49.422939,116.058479,31.338871,82.471924,58.829147
20/01/2016,930.23999,150.784286,147.660004,144.77,44.65,958.48999,26.575596,11.28,76.197067,22.370581,31.183943,36.001545,18.889999,7.72,79.410736,24.628363,49.442471,115.502029,31.329151,82.168541,58.917786
21/01/2016,934.01001,151.298294,148.059998,143.56,45.22,959.840027,27.126837,11.41,77.405754,22.675545,31.424038,36.276661,19.1,7.84,79.585587,25.434706,50.126057,116.833527,31.562511,82.971046,60.434563
22/01/2016,941.859985,152.217621,148.240005,142.47,46.21,970.669983,27.25256,11.04,77.189575,22.665709,31.616117,36.286148,19.280001,7.85,79.93528,25.195789,50.536201,118.244514,31.231911,82.892746,60.306522
23/01/2016,948.820007,152.029785,148.070007,141.75,46.66,971.539978,27.349268,10.89,77.130615,23.010023,31.90424,36.343063,19.49,7.78,80.21698,24.976784,50.340889,118.840698,31.25136,83.930138,60.22773
24/01/2016,954.960022,151.575073,150.039993,142.21,46.77,980.349976,26.914078,10.89,76.796501,22.980511,31.885027,36.191277,19.559999,7.47,79.93528,24.031071,49.237392,119.933716,31.163849,83.881195,60.95657
25/01/2016,969.539978,152.098969,151.960007,140.5,48.02,993.380005,26.585266,10.98,76.953728,22.872297,31.308792,36.267174,19.49,8.48,79.410736,23.682652,59.813377,121.145973,31.270805,83.528877,61.95134
26/01/2016,971.469971,151.84198,152.130005,142.43,48.74,995.780029,26.546581,11,76.776848,22.862459,31.760176,36.162819,19.690001,7.78,79.216454,24.090799,57.586861,120.857811,31.25136,83.538666,62.345306
27/01/2016,975.880005,151.901291,152.380005,142.29,47.96,996.700012,26.459545,11.12,76.796501,22.537821,32.201954,36.570744,19.559999,7.39,78.779335,23.294409,57.889584,120.877686,31.241638,82.109818,62.305908
28/01/2016,964.859985,151.00177,151.460007,143.76,48.41,994.619995,26.478886,11.19,77.238708,22.118349,32.586117,36.551765,19.16,7.39,78.19651,22.955942,57.997002,122.099869,31.747261,80.397171,62.650631
29/01/2016,966.950012,151.416931,151.529999,145.14,49.05,995.950012,26.807695,10.93,78.42775,22.335487,33.066311,36.87431,19.719999,7.55,78.390778,23.035582,58.885658,122.61657,31.805599,81.287743,62.788521
30/01/2016,975.599976,153.660797,153.610001,144.97,49.52,1006.72998,26.962433,10.9,78.241043,22.157831,33.085522,36.87431,20.110001,7.2,77.225113,22.139643,58.270435,124.405144,31.640301,80.876701,63.596146
31/01/2016,983.679993,152.158295,153.630005,145.03,49.74,1011.340027,27.059139,11.24,78.869957,22.118349,33.095119,36.817398,20.280001,6.78,77.827377,21.840996,58.123955,125.1007,31.455553,81.023506,63.300674
01/02/2016,976.570007,152.672302,152.809998,145.17,49.74,1003,27.010786,12.03,77.562988,21.940695,33.066311,36.741501,20.219999,6.61,78.886185,22.428333,57.157177,124.444885,31.183296,81.18988,63.192337
02/02/2016,980.940002,153.581711,153.119995,145.63,50.86,1010.070007,26.769014,12.38,77.779182,22.305878,33.347935,36.769958,20.540001,7.02,78.59478,22.189419,57.98724,124.39521,31.115232,82.119614,62.54229
03/02/2016,983.409973,153.2061,154.710007,146.67,51.43,1010.27002,26.681974,12.9,77.562988,22.671062,33.124577,36.523308,21.16,6.9,78.313072,22.089867,57.723572,123.967949,30.872143,83.137413,61.301292
04/02/2016,949.830017,147.265274,149.600006,147.07,50.27,978.309998,27.020456,12.28,78.04451,23.361952,33.347935,36.79842,21.879999,7.06,79.779861,23.065445,56.76656,122.25885,31.863939,85.10453,61.252045
05/02/2016,942.900024,143.746246,148.440002,147.82,49.48,964.909973,27.987547,12.09,77.867622,23.470522,33.678108,37.064041,23.139999,7.03,80.556969,23.075401,55.780247,119.99334,31.795876,85.1241,60.365623
06/02/2016,953.400024,144.902771,150.679993,149.44,49.45,980.789978,27.513674,11.96,78.142776,23.460651,33.51302,36.694065,22.950001,6.85,80.586113,23.852552,56.831406,121.543427,31.679195,85.407913,60.001198
07/02/2016,950.76001,143.489243,150.25,148.38,49.39,976.469971,27.745775,11.77,78.516197,23.450781,33.610134,36.732018,22.700001,7.02,79.721573,23.095329,56.467918,121.72229,31.78615,85.231758,59.361004
08/02/2016,942.309998,142.629257,149.800003,147.19,49.11,964.169983,28.223644,11.5,77.543343,23.233644,33.600418,36.845852,21.709999,6.86,79.906143,23.015621,55.554298,120.649139,31.902836,84.722855,59.183716
09/02/2016,939.780029,140.632507,150.639999,146.68,48.79,987.710022,28.28216,11.44,73.936897,23.125076,33.299377,36.95969,20.99,6.67,81.100945,23.294598,54.670143,121.185715,32.058414,84.341171,59.232964
10/02/2016,957.369995,144.655655,152.869995,147.87,49.66,995.169983,28.087109,11.93,74.192406,23.598827,33.357643,36.912258,21.02,6.37,80.391838,22.108944,54.807678,122.308533,32.301502,86.190849,59.981503
11/02/2016,950.630005,143.340973,152.25,148.44,48.03,992.590027,27.433693,12.64,74.231705,23.184296,33.4062,36.675095,20.48,6.8,79.954712,22.019274,53.962822,122.149559,32.632099,85.652573,58.957188
12/02/2016,959.450012,144.191055,153.910004,149.71,48.43,1002.22998,27.092358,13.98,74.919579,22.828979,33.144001,36.191277,20.309999,6.43,79.109612,21.142488,54.198593,122.318474,32.943249,85.261124,59.055676
13/02/2016,957.090027,143.953827,153.399994,147.01,48.97,1001.299988,26.868052,14.38,74.212044,22.631584,33.202263,36.143845,20.65,6.82,78.759911,21.351721,54.247715,122.517212,33.118275,85.163246,58.612465
14/02/2016,965.590027,144.596344,155.070007,147.1,48.63,1003.73999,26.887556,14.17,73.543823,22.523014,33.211979,36.001545,21.200001,6.95,79.274742,22.17869,54.20842,123.222702,33.225231,85.00666,58.907944
15/02/2016,952.27002,144.141663,153.589996,145.66,48.78,993.97998,26.926569,14.08,74.192406,22.592104,33.522732,36.191277,21.559999,7.36,78.915329,22.826313,55.298878,122.735809,33.098831,85.378555,58.740505
16/02/2016,927.330017,142.075699,150.580002,146.46,48.5,976.780029,26.536465,13.4,74.693558,22.967159,33.221684,35.764385,21.77,7.72,78.789047,22.567265,55.190811,121.960762,32.836292,86.171272,58.070759
17/02/2016,940.48999,144.15152,153.240005,146.36,49.25,990.330017,26.409685,13.23,75.184906,23.56922,33.581001,35.992058,21.629999,8.01,79.197029,22.766535,55.77042,124.017616,32.816845,87.903503,58.287441
18/02/2016,917.789978,142.02626,151.039993,146.09,49.62,975.929993,26.351171,12.6,74.614952,24.003492,33.852909,35.688488,21.309999,8.5,78.390778,23.50383,56.251793,120.738571,32.700165,89.205132,57.479809
19/02/2016,908.72998,142.36235,150.979996,144.71,50.32,968,26.341419,12.48,74.369278,23.944275,33.920887,35.792843,21.76,8.86,78.419922,23.085363,56.320564,120.678947,32.66127,89.449791,57.430565
20/02/2016,898.700012,141.848328,148.429993,145.66,50.39,953.659973,26.770527,12.15,74.054825,24.358809,34.542397,36.153336,22.280001,9.19,79.750717,23.404196,58.177288,120.013214,32.884911,91.270287,57.371471
21/02/2016,911.710022,142.431564,150.339996,145.98,51.26,971.400024,26.673002,13.19,74.015511,24.595684,33.998573,36.162819,22.139999,8.69,78.536484,22.089018,57.126125,121.426773,32.709885,92.18544,57.066143
22/02/2016,906.690002,141.087204,148.820007,146.26,52.05,965.140015,25.658745,13.02,74.162918,24.388418,33.862621,35.730366,20.65,7.93,77.827377,21.610773,56.408974,120.252121,32.301502,91.890228,56.731274
23/02/2016,918.590027,142.520523,151.440002,147.13,53.03,978.76001,25.502707,13.36,74.025345,24.506855,33.930595,35.538166,20.639999,7.78,77.924515,21.252087,56.851048,121.645767,32.427906,92.352722,57.164635
24/02/2016,928.799988,143.390381,153.5,146.54,52.66,996.469971,25.39543,13.81,71.961708,24.566074,34.173374,35.394012,20.6,7.46,77.866234,21.690479,53.275143,122.17337,32.486244,91.703262,56.938107
25/02/2016,930.090027,143.85498,155.270004,147.33,51.61,994.130005,25.727011,13.89,72.197563,24.27985,34.377312,35.172977,20.25,7.6,78.29364,22.059126,52.744652,123.666573,32.25288,91.349007,57.026752
26/02/2016,943.830017,144.062576,158.899994,151.38,53.8,1006.51001,25.922062,14.29,72.659409,24.033104,34.474419,35.394012,19.959999,7.64,78.643349,21.700443,52.361515,124.7118,32.301502,91.034111,57.657097
27/02/2016,947.159973,146.069214,159.259995,154.45,53.81,1000.630005,26.126863,13.53,73.750191,24.299591,34.82402,34.798183,19.93,8.19,78.653061,22.148798,53.697575,124.900948,32.35984,91.614693,57.499512
28/02/2016,955.98999,147.32457,159.970001,155.2,54.22,1001.809998,26.117113,13.92,75.017845,23.894924,35.299858,34.884674,20.389999,8.06,78.954185,22.228506,54.287006,126.433968,32.505695,90.778259,57.873775
29/02/2016,953.419983,147.838593,159.729996,156.14,53.87,1010.039978,26.156122,13.8,75.047333,23.707399,35.329002,34.971165,20.450001,9.04,78.546211,22.407848,55.013981,126.852043,32.330669,89.931976,57.450264
01/03/2016,965.400024,148.352615,162.860001,156.48,53.15,1024.449951,26.224386,13.48,74.880272,23.588961,35.377552,34.586761,20.219999,9.01,78.29364,22.059126,54.807678,127.150696,32.43763,89.617081,57.332073
02/03/2016,970.890015,149.281784,164.139999,156.82,52.61,1026.869995,26.273151,13.55,74.555984,23.746876,35.416401,34.721302,20.49,8.68,78.536484,22.497522,55.180984,127.459282,32.690437,89.745003,57.233582
03/03/2016,968.150024,148.609619,164.529999,156.84,52.34,1028.699951,26.029339,13.8,74.703392,23.628439,35.358131,35.0961,20.639999,9.6,78.546211,21.560953,53.009899,127.887337,32.612652,89.745003,57.154785
04/03/2016,972.919983,148.540421,164.429993,155.83,51.91,1025.670044,25.268646,13.88,74.831139,23.490261,35.02795,35.086487,20.639999,8.83,77.827377,20.933254,53.186729,128.683716,32.55431,89.439957,57.105541
05/03/2016,980.340027,150.339478,166,156.5,51.28,1038.949951,24.800528,14.16,75.558327,23.598827,34.785175,34.817406,20.27,8.4,77.584534,20.345409,53.835106,128.932571,32.398735,89.82373,57.144939
06/03/2016,950.700012,150.981995,165.279999,161.09,50.61,1039.869995,24.810282,14.11,77.160095,24.161411,34.542397,34.807796,20.110001,8.81,77.973083,21.740295,54.345951,129.390472,32.184814,91.319481,57.666943
07/03/2016,947.799988,151.69371,165.610001,161.54,51.01,1052.800049,24.956568,14.76,77.533516,23.894924,34.590954,36.547222,19.65,8.76,78.070229,21.780149,54.591553,130.39592,31.980621,90.463364,57.066143
08/03/2016,934.090027,148.827087,170.440002,155.09,50,1046,25.151617,14.12,78.39827,23.796228,34.901707,37.873413,19.42,9.3,78.517059,22.138834,56.04549,128.34523,32.087578,90.089424,58.602615
09/03/2016,941.530029,147.779297,172.449997,155.31,50.49,1020.039978,24.898052,13.95,78.42775,23.717268,34.736618,37.479408,19.440001,9.21,77.32225,21.790115,56.625103,127.32988,32.233433,89.82373,53.18557
10/03/2016,930.5,147.018143,169.25,158.8,50.44,987.780029,24.976074,13.61,78.604637,23.806099,34.940552,37.479408,20.02,8.72,77.749664,21.03289,57.312778,127.220367,32.24316,90.335442,53.165867
11/03/2016,930.830017,148.322952,169.860001,157.96,51.06,996.190002,24.810282,13.71,79.105797,24.131802,33.755795,37.364082,18.299999,8.48,77.875946,20.225847,58.432705,128.90271,32.165371,91.545807,53.904556
12/03/2016,930.390015,155.331345,169.300003,158.05,50.45,995.890015,24.888302,13.37,79.135277,24.269979,33.814064,36.777866,18.559999,8.14,78.29364,17.834616,58.334469,130.017639,32.322464,91.624527,54.594002
13/03/2016,923.650024,153.779419,168.589996,159.84,50.55,986.919983,25.12236,13.24,79.469391,24.052843,33.765511,36.787476,18.309999,8.67,78.18679,17.715054,58.639008,129.300903,32.823212,91.024269,54.840229
